更新时间,#genre#
20250607-17-39-28,url


RespoTime,whitelist,#genre#
1274.59ms,黑龙江都市,https://stream1.freetv.fun/ipv6-hei-long-jiang-du-shi-22.ctv
1275.24ms,北京卡酷少儿,http://42.92.195.205:10000/udp/239.255.29.38:8231
1275.52ms,CCTV12-社会与法,http://106.52.196.79:80/TV/mui.php?id=cctv12
1276.99ms,世界未解之谜,http://zzy789.xyz/douyu1.php?id=9369468
1277.13ms,江西卫视,http://220.176.218.39:9000/udp/239.252.220.63:5140
1277.17ms,安多卫视,https://liveout.xntv.tv/a65jur/90p2i1.m3u8?zqinghd
1277.36ms,浙江少儿,https://stream1.freetv.fun/zhe-jiang-shao-er-1.ctv
1278.42ms,IPTV相声小品,http://220.176.218.39:9000/rtp/239.252.220.146:5140
1279.83ms,长宁综合,http://cnpull.sccnfb.com:80/live/123456.m3u8
1280.09ms,哈尔滨新闻综合,https://stream.hrbtv.net/xwzh/playlist.m3u8
1280.96ms,海南新闻,https://satellitepull.cnr.cn/live/wxhainxwgb/playlist.m3u8
1281.31ms,江苏卫视,http://221.234.128.5:4022/rtp/239.254.96.144:8938
1281.32ms,河南卫视,http://111.224.75.120:4022/rtp/239.254.201.16:7174
1281.49ms,安徽:太湖新闻综合,http://117.57.33.143:4022/rtp/238.1.79.12:4208
1281.77ms,湖南卫视,http://110.7.130.201:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
1282.05ms,CCTV6-电影,http://171.15.18.199:8180/TV00000000000000000006@HHZT
1282.27ms,湖北卫视,http://222.64.121.177:58888/udp/239.45.3.239:5140
1283.17ms,河北卫视,http://1.196.152.44:2010/rtp/239.16.20.88:10880
1283.20ms,CCTV10-科教,http://106.52.196.79:80/TV/mui.php?id=cctv10
1284.21ms,化隆综合,https://livecdn.dmqhyadmin.com/hls/xjhualong.m3u8
1284.36ms,重庆卫视,http://61.184.46.85:9901/tsfile/live/1015_1.m3u8
1285.04ms,浙江少儿,https://stream1.freetv.fun/zhe-jiang-shao-er-12.ctv
1285.52ms,CCTV8-电视剧,http://111.9.163.109:9901/tsfile/live/0008_1.m3u8
1285.60ms,河北卫视,http://144.255.40.236:4022/udp/239.21.1.168:5002
1285.76ms,山东教育卫视,http://58.57.40.22:9901/tsfile/live/1026_1.m3u8
1285.97ms,CCTV1-综合,http://106.52.196.79:80/TV/mui.php?id=cctv1
1287.60ms,CETV-4,http://111.224.75.120:4022/rtp/239.254.200.227:6261
1288.06ms,CCTV4K超高清,http://113.104.184.106:7088/udp/239.77.0.194:5146
1289.28ms,海南新闻,http://satellitepull.cnr.cn/live/wxhainxwgb/playlist.m3u8
1289.64ms,金鹰纪实,http://111.224.75.120:4022/rtp/239.254.200.189:6293
1289.68ms,张掖新闻综合,https://play.kankanlive.com/live/1629709727589955.m3u8
1290.00ms,江苏教育,http://58.221.214.82:9901/tsfile/live/0012_2.m3u8?key=txiptv&playlive=1&authid=0
1290.02ms,邢台综合,https://jwplay.hebyun.com.cn:443/live/xtsrmtzs/1500k/tzwj_video.m3u8
1290.86ms,翡翠台,http://beishan008.asuscomm.com:8889/bysid/1.m3u8
1290.87ms,安徽:黄山新闻综合,http://117.57.33.143:4022/rtp/238.1.78.130:6912
1292.00ms,和平饭店,http://zzy789.xyz/douyu1.php?id=9650782
1292.47ms,CCTV3-综艺,http://106.52.196.79:80/TV/mui.php?id=cctv3
1292.83ms,CCTV2,http://183.215.134.239:19901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
1292.98ms,CHC动作电影,http://220.176.218.39:9000/udp/239.252.219.85:5140
1293.63ms,CCTV5-体育,http://58.57.40.22:9901/tsfile/live/1004_1.m3u8
1295.57ms,重庆卫视,http://220.176.218.39:9000/udp/239.252.220.94:5140
1297.48ms,内蒙少儿,https://livestream-bt.nmtv.cn/nmtv/2318general.m3u8?txSecret=a2c948908728a0733cecbe1fadea23dc&txTime=771E8800
1298.14ms,湖州新闻综合,http://hzcm-live.media.hugd.com/3f5fa7d64c7c46a38c6bd8ad35e836cc/65128273761b4731ae53729ea6dcf932.m3u8?auth_key=2277598215-9d21c15111244bea8d298c361d31a72e-0-d031198f58d44b0e91ba2e3f3b188865&amp;fbl=
1298.67ms,武汉一台新闻综合,https://ls.qingting.fm/live/20198/64k.m3u8
1298.85ms,凉山语,https://tvfile.scjgtv.cn/nmip-media/channellive/channel104126/playlist.m3u8
1298.96ms,CCTV风云足球,http://119.98.98.208:4022/rtp/239.69.1.81:10126
1300.03ms,安徽:滁州新闻综合,http://117.57.33.143:4022/rtp/238.1.78.132:6928
1301.11ms,CCTV9-纪录,http://106.52.196.79:80/TV/mui.php?id=cctv9
1301.43ms,甘肃卫视,http://60.174.40.117:85/tsfile/live/0141_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
1301.45ms,香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=8ee59707fee3ef96c922e680-167055218938751&wsIPSercert=d24f6d7c9d3646d9533d492d5209384b&wsMonitor=0
1301.47ms,广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-2.ctv
1303.36ms,CHC家庭影院,http://220.176.218.39:9000/udp/239.252.219.84:5140
1304.35ms,宝安频道,http://113.104.184.106:7088/udp/239.77.1.67:5146
1305.66ms,平凉新闻综合,https://play.kankanlive.com/live/1694661314645984.m3u8
1306.27ms,嘉峪关综合,http://play.kankanlive.com/live/1720583434627241.m3u8
1306.30ms,浙江生活,https://stream1.freetv.fun/zhe-jiang-jing-ji-sheng-huo-5.ctv
1306.32ms,湖北卫视,http://111.224.75.120:4022/rtp/239.254.200.164:6000
1306.66ms,CCTV世界地理,http://119.98.36.30:4022/rtp/239.69.1.91:10186
1307.38ms,湖州新闻综合,http://hzcm-live.media.hugd.com/3f5fa7d64c7c46a38c6bd8ad35e836cc/65128273761b4731ae53729ea6dcf932.m3u8?auth_key=2277598215-9d21c15111244bea8d298c361d31a72e-0-d031198f58d44b0e91ba2e3f3b188865&amp;amp;fbl=
1307.44ms,津南一套,http://play.jinnantv.top/live/JNTV1.m3u8?ztianjd
1309.55ms,黑龙江卫视,http://58.50.156.176:4022/rtp/239.254.96.138:8902
1310.26ms,CCTV6-电影,http://101.126.22.199:35455/douyin/208823316033
1310.50ms,湖南卫视,http://49.77.104.56:8554/udp/239.49.8.12:9418
1310.73ms,兵团五师双河新闻综合,http://liveout.btzx.com.cn/62ds9e/4nxdih.m3u8?fbl=
1311.25ms,CCTV风云足球,http://183.162.205.235:4022/rtp/238.1.79.57:4592
1315.90ms,嘉峪关综合,http://play.kankanlive.com/live/1690854462058921.m3u8
1316.33ms,北京新闻,https://ls.qingting.fm/live/339/64k.m3u8
1317.95ms,康巴卫视,http://tv.dahailisea.cn:4022/udp/239.93.0.41:5140
1318.58ms,CCTV17-农业农村,http://61.156.228.12:8154/tsfile/live/0019_1.m3u8
1318.71ms,CCTV电视指南,http://111.224.75.120:4022/rtp/239.254.201.217:7250
1319.06ms,哈尔滨娱乐,https://stream.hrbtv.net/ylpd/sd/live.m3u8
1319.97ms,东南卫视,http://223.241.247.214:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
1321.56ms,新疆卫视,http://58.57.40.22:9901/tsfile/live/1055_1.m3u8
1322.60ms,衡阳新闻综合,https://liveplay-srs.voc.com.cn/hls/tv/183_554704.m3u8
1323.71ms,青海卫视,http://111.61.236.247:9081/hls/49/index.m3u8
1323.96ms,淘电影,http://dsj.motem.top:8880/bptv/10000100000000050000000003887498.m3u8
1324.94ms,CCTV8-电视剧,http://58.57.40.22:9901/tsfile/live/1008_1.m3u8
1326.54ms,浙江卫视,http://221.13.235.221:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
1327.01ms,黄山公共生活,http://hslive.hsnewsnet.com/lsdream/iY92ady/1000/live.m3u8?zanhd
1327.21ms,重庆卫视,http://112.101.78.50:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
1328.54ms,天津卫视,http://112.101.78.50:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
1329.17ms,天津卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003873466.m3u8
1329.25ms,吐槽大会,http://zzy789.xyz/douyu1.php?id=9236042
1330.12ms,第二十一集,https://yzzy.play-cdn7.com/20221013/22704_5d46d244/index.m3u8
1330.94ms,济宁综合,http://111.14.181.15:9901/tsfile/live/1007_1.m3u8
1331.74ms,浙江民生休闲,https://stream1.freetv.fun/zhe-jiang-min-sheng-7.ctv
1331.89ms,苏州4k,https://live-auth.51kandianshi.com/szgd/csztv4k_hd.m3u8
1331.91ms,动物星球,http://ali.hlspull.yximgs.com/live/kqO9ne37zu3u70JZR2tEExA4GN9n6WHF.flv
1333.98ms,重庆卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000004796458.m3u8
1334.18ms,大漠叔叔,http://zzy789.xyz/douyu1.php?id=1109218
1334.45ms,厦门卫视,http://183.162.205.235:4022/rtp/238.1.78.246:7840
1334.92ms,CCTV第一剧场,http://113.104.184.106:7088/udp/239.253.43.15:5146
1335.28ms,CCTV7-国防军事,http://106.52.196.79:80/TV/mui.php?id=cctv7
1335.31ms,香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=3c732f93c14e1bc0c07641df-156388849014752&amp;amp;amp;wsIPSercert=8de23d0849e78e3b16ec92a809235421&amp;amp;amp;wsMonitor=0
1337.04ms,广东卫视,http://117.90.232.66:4022/rtp/239.49.8.143:6000
1337.17ms,闻喜综合,https://www.wxhcgbds.com:8081/channelTv/WXTV_1.m3u8?zshanxd
1337.43ms,成龙,https://p6-dy.byteimg.com/origin/pgc-image/bebfddceee5c40f495882785675174cf
1339.56ms,黄山新闻综合,http://hslive.hsnewsnet.com/lsdream/hve9Wjs/1000/live.m3u8
1340.13ms,CCTV8-电视剧,http://112.101.78.50:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
1340.37ms,湖北卫视,https://stream1.freetv.fun/f8acd0288783c3a96c576d15d7a3c12d71a6d8b562a26624d692b09eaa93038c.m3u8
1342.16ms,安徽:国际频道,http://117.57.33.143:4022/rtp/238.1.78.61:6360
1342.87ms,斗鱼电影13,http://zzy789.xyz/douyu1.php?id=5067952
1343.74ms,三沙卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003887452.m3u8
1345.46ms,延边卫视,http://gmxw.7766.org:808/hls/15/index.m3u8
1348.03ms,北海经济科教,https://play-a2.quklive.com:443/live/1727311690820146.m3u8
1348.29ms,宇宙探索飞船,http://zzy789.xyz/douyu1.php?id=9456028
1350.87ms,狭路相逢,https://vd3.bdstatic.com/mda-kanfj7h320ueqgkg/v1-cae/hd/mda-kanfj7h320ueqgkg.mp4
1351.11ms,田东综合,https://live.gxrb.com.cn/gx/tiandong/index.m3u8
1351.69ms,宁夏卫视,http://222.134.245.16:9901/tsfile/live/0112_1.m3u8
1354.43ms,欢笑剧场,http://180.165.5.176:4022/udp/239.45.3.196:5140
1354.82ms,浙江卫视,http://61.156.228.12:8154/tsfile/live/0124_1.m3u8
1356.76ms,俩个麻瓜,http://zzy789.xyz/douyu1.php?id=10121755
1357.71ms,「斗鱼」火影忍者,https://live.iill.top/douyu/1997723
1358.95ms,定西综合,https://play.kankanlive.com/live/1707969054968992.m3u8
1359.09ms,黑龙江影视,http://112.101.78.50:9901/tsfile/live/1011_1.m3u8
1359.29ms,香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
1363.27ms,甘孜综合,http://tv.drs.ganzitv.com:8100/channellive/gztv.flv?zsicd
1365.43ms,上海金色学堂,http://183.162.205.235:4022/rtp/238.1.78.76:6480
1365.89ms,上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8
1367.64ms,海南卫视,http://119.98.36.30:4022/rtp/239.69.1.151:10542
1369.88ms,安多卫视,https://liveout.xntv.tv/a65jur/90p2i1.m3u8
1372.73ms,甘肃卫视,http://223.241.247.214:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
1376.95ms,江苏卫视,http://110.157.221.131:8088/udp/238.125.5.6:5140
1377.63ms,电视剧•2「解说」,https://live.iill.top/huya/25018873
1377.73ms,定西公共,https://play.kankanlive.com/live/1645680054929933.m3u8?zgand
1378.11ms,南京教科,http://live.nbs.cn/channels/njtv/jkpd/nbs06.m3u8
1379.20ms,内蒙古卫视,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
1379.51ms,航海王「动漫」,https://live.iill.top/huya/16913382
1379.87ms,七龙珠「解说」,https://live.iill.top/huya/25650806
1382.47ms,七龙珠「动漫」,https://live.iill.top/huya/11601966
1382.86ms,止戈电影「解说」,https://live.iill.top/huya/19863777
1383.24ms,哈尔滨生活,https://stream.hrbtv.net/shpd/sd/live.m3u8
1386.58ms,云南卫视,http://1.195.30.9:19901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
1387.23ms,梨园频道,http://gcalic.v.myalicdn.com/gc/ahhs01_1/index.m3u8
1387.64ms,嘉兴新闻综合,https://tvfile.scjgtv.cn:443/nmip-media/channellive/channel104126/playlist.m3u8"
1388.00ms,中华小当家,https://live.iill.top/huya/11342413
1390.86ms,定西综合,https://play.kankanlive.com/live/1645679947087932.m3u8?zgand
1392.26ms,幸福密码,https://vd3.bdstatic.com/mda-kj9ispnax8gpirkf/hd/mda-kj9ispnax8gpirkf.mp4
1392.37ms,CCTV4K超高清,http://183.162.205.235:4022/rtp/238.1.78.137:6968
1394.03ms,南宁都市生活,http://615bbf179ba53515dccad7b1da5d1ad9.livehwc3.cn/hls.nntv.cn/nnlive/WLSH_24.m3u8?sub_m3u8=true&edge_slice=true&user_session_id=2598844eaee8a4265e706fc14b3fc11d
1394.60ms,浙江民生休闲,https://stream1.freetv.fun/zhe-jiang-min-sheng-4.ctv
1396.40ms,电视剧•1「解说」,https://live.iill.top/huya/21277391
1397.78ms,黑龙江新闻法治,http://112.101.78.50:9901/tsfile/live/1010_1.m3u8
1398.72ms,内蒙古卫视,https://hyf000.eu.org/80947108/NMGWS
1399.74ms,非诚来扰,https://vd3.bdstatic.com/mda-jk4sx2ggq7u355d6/hd/mda-jk4sx2ggq7u355d6.mp4
1401.05ms,安徽:界首综合频道,http://183.162.205.235:4022/rtp/238.1.78.195:7432
1403.02ms,重庆卫视,http://49.77.104.56:8554/rtp/239.49.8.149:6000
1405.82ms,辽宁都市,https://ls.qingting.fm/live/1099/64k.m3u8
1407.72ms,上海欢笑剧场,http://222.80.13.57:4022/udp/238.125.5.61:5140
1414.23ms,邢台综合,https://jwplay.hebyun.com.cn/live/xttv/1500k/tzwj_video.m3u8?zhebd
1415.20ms,德阳新闻综合,http://scdytv.cn:1935/live/m_xwpd_livevideo/playlist.m3u8?zsicd
1415.43ms,博斯高球2,https://gat.zhoujie218.top/litv/litv-longturn06
1418.63ms,内蒙农牧,http://play1-qk.nmtv.cn:80/live/1686561299036179.m3u8
1419.46ms,伊犁经济法制,http://110.153.180.106:55555/out_4/index.m3u8
1420.92ms,湖南电影,http://php.jdshipin.com:8880/iptv.php?id=hndy
1421.25ms,CCTV13-新闻,http://jwplay.hebyun.com.cn/live/cctv13/1500k/tzwj_video.m3u8
1421.47ms,邢台综合,https://jwplay.hebyun.com.cn/live/xttv/1500k/tzwj_video.m3u8
1428.42ms,爱笑会议室,http://zzy789.xyz/douyu1.php?id=9375430
1433.16ms,哆啦A梦「动漫」,https://live.iill.top/huya/11601963
1434.33ms,大庆新闻综合,https://stream.hrbtv.net/zxpd/sd/live.m3u8
1435.41ms,CCTV4-中文国际,http://dms.yryyj.site:8188/udp/239.76.245.195:1234
1435.75ms,邢台综合,https://stream1.freetv.fun/xing-tai-zong-he-8.ctv
1436.72ms,CCTV15-音乐,http://gmxw.7766.org:808/hls/102/index.m3u8
1437.64ms,贵州卫视,http://58.19.38.162:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
1437.93ms,南充科教,http://tv.dahailisea.cn:4022/udp/239.10.0.70:5140
1438.17ms,青神综合,http://lmt.scqstv.com:80/live1/live1.m3u8
1438.34ms,浙江新闻,https://stream1.freetv.fun/zhe-jiang-xin-wen-3.ctv
1440.15ms,河南卫视,http://39.164.160.249:9901/tsfile/live/0139_1.m3u8
1440.26ms,广西卫视,http://222.80.13.57:4022/udp/238.125.5.105:5140
1440.70ms,电影•2「解说」,https://live.iill.top/huya/24983280
1441.71ms,哈尔滨生活,https://stream.hrbtv.net/shpd/playlist.m3u8
1441.85ms,天水新闻综合,https://play.kankanlive.com/live/1698724188723989.m3u8
1442.18ms,河北农民,https://radio.pull.hebtv.com/live/hebnczx.m3u8
1443.59ms,怀仁综合,https://1yp7hc5p.live.sxmty.com/live/hls/bff8529922344209985b6e49baa9555a/efa2543628fc4a7ea93d3d6c975f77dc-1.m3u8
1446.57ms,北京卫视,http://58.19.38.162:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
1446.89ms,内蒙农牧,https://livestream-bt.nmtv.cn/nmtv/2320general.m3u8?txSecret=4d368a175afa19737a9f5be10af24fe2&txTime=771E8800
1448.58ms,安徽:利辛新闻综合,http://183.162.205.235:4022/rtp/238.1.78.196:7440
1452.18ms,CHC动作电影,http://119.98.36.30:4022/rtp/239.69.1.242:11094
1453.54ms,恐怖电影「解说」,https://live.iill.top/huya/23419131
1455.83ms,河源公共,https://tmpstream.hyrtv.cn/hygg/sd/live.m3u8
1457.12ms,无间道2,https://vip.lzcdn2.com/20220323/300_8be28e1c/index.m3u8
1457.68ms,金鹰卡通,http://58.19.43.46:9901/tsfile/live/1000_1.m3u8
1458.00ms,动漫•1「解说」,https://live.iill.top/huya/19757963
1460.40ms,湖南卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.98:11111
1461.30ms,德阳新闻综合,http://scdytv.cn:1935/live/m_xwpd_livevideo/playlist.m3u8
1461.59ms,吃面,https://vd3.bdstatic.com/mda-kihjn2cq7103ivig/v1-cae/hd/mda-kihjn2cq7103ivig.mp4
1462.01ms,云霄综合,https://live.zzyxxw.com:2443/live/xwzh.m3u8
1463.86ms,广东卫视,http://112.123.243.37:50085/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0
1465.42ms,翡翠台,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv
1465.72ms,美剧「解说」,https://live.iill.top/huya/20488841
1466.49ms,2021年春晚,https://alimov2.a.kwimgs.com/upic/2022/01/30/17/BMjAyMjAxMzAxNzE4NTJfNDAzMDAxOTlfNjYxNzUzOTg3NjlfMF8z_b_Be41d9503181d7b0608a839ed401e02c2.mp4
1466.99ms,东南卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.56:11111
1467.59ms,茶啊二中「动画」,https://live.iill.top/huya/11213191
1467.98ms,CCTV5-体育,http://120.198.101.106:9901/tsfile/live/1030_1.m3u8
1468.56ms,河南卫视,http://221.226.4.10:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
1468.68ms,嘉峪关综合,https://play.kankanlive.com/live/1690854462058921.m3u8
1471.01ms,大湾区卫视,http://183.237.95.108:9901/tsfile/live/1037_1.m3u8?key=txiptv&amp;playlive=0&amp;authid=0
1471.06ms,兵团卫视,http://183.11.239.36:808/hls/7/index.m3u8
1472.01ms,漫威「解说」,https://live.iill.top/huya/17089779
1472.18ms,电影•1「解说」,https://live.iill.top/huya/20289754
1472.29ms,中視,https://gat.zhoujie218.top/litv/4gtv-4gtv040
1473.27ms,CCTV11-戏曲,http://183.11.239.36:808/hls/29/index.m3u8
1474.27ms,乐山新闻综合,http://m3u8file.lstv.org.cn/nmip-media/channellive/channel1/playlist.m3u8
1474.81ms,安徽:宿州公共频道,http://183.162.205.235:4022/rtp/238.1.78.122:6848
1475.46ms,湖南卫视,http://58.19.43.46:9901/tsfile/live/1036_1.m3u8
1476.91ms,公視戲劇,https://gat.zhoujie218.top/litv/4gtv-4gtv042
1477.74ms,山西卫视,http://58.221.214.82:9901/tsfile/live/0017_1.m3u8
1477.79ms,西藏卫视,http://satellitepull.cnr.cn/live/wxxzws/playlist.m3u8
1478.32ms,浙江卫视,http://223.105.252.8/PLTV/4/224/3221228147/index.m3u8
1479.83ms,CCTV9-纪录,http://qjrhc.jydjd.top:2911/udp/224.1.100.29:11111
1479.85ms,CCTV15-音乐,http://116.9.204.242:9901/tsfile/live/0015_1.m3u8
1480.03ms,青神综合,http://lmt.scqstv.com/live1/live1.m3u8?zsicd?
1480.24ms,安徽卫视,http://182.91.124.224:9901/tsfile/live/1064_1.m3u8?key=txiptv&playlive=0&authid=0
1480.52ms,广州竞赛,http://ddns.cyruslee.top:8888/udp/239.253.43.75:5146
1481.21ms,CCTV14-少儿,https://event.pull.hebtv.com/jishi/cp2.m3u8
1481.96ms,CCTV3-综艺,http://116.9.204.242:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
1481.98ms,广西卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.110:11111
1482.37ms,猫和老鼠,https://live.iill.top/huya/11352879
1484.86ms,陕西卫视,http://58.19.43.46:9901/tsfile/live/1013_1.m3u8
1486.72ms,山东卫视,http://ddns.cyruslee.top:8888/udp/239.77.1.142:5146
1488.01ms,民視,https://gat.zhoujie218.top/litv/4gtv-4gtv002
1490.02ms,七台河新闻综合,http://live.qthnews.org.cn:1935/live/live1/800k/tzwj_video.m3u8
1490.39ms,CCTV4-中文国际,http://113.101.119.50:8090/hls/116/index.m3u8
1490.59ms,湖南经视,http://php.jdshipin.com:8880/iptv.php?id=hnjs
1492.01ms,CHC影迷电影,http://58.19.38.162:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
1492.05ms,CCTV5-体育,http://58.19.43.46:9901/tsfile/live/1024_1.m3u8
1493.21ms,武汉教育,http://119.98.92.104:4022/rtp/239.69.1.60:9994
1493.58ms,河南都市,http://221.13.235.221:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
1495.01ms,河南卫视,http://58.19.43.46:9901/tsfile/live/1006_1.m3u8
1495.14ms,河南武术世界,http://115.150.82.17:8688/udp/239.252.220.180:5140
1496.24ms,CCTV2,http://58.221.214.82:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
1496.77ms,广东民生,http://183.11.239.36:808/hls/18/index.m3u8
1497.41ms,CCTV10-科教,http://58.19.43.46:9901/tsfile/live/1029_1.m3u8
1498.29ms,江川综合,http://live.ynurl.com/video/s10037-JCTV/index.m3u8
1498.67ms,佛山综合,http://ddns.cyruslee.top:8888/udp/239.253.43.57:5146
1498.91ms,河北卫视,http://119.32.12.17:2901/udp/224.1.100.19:11111
1499.19ms,北京卫视,http://satellitepull.cnr.cn/live/wxbtv/playlist.m3u8
1502.25ms,吉林卫视,http://111.193.238.3:9999/rtp/239.3.1.240:8172
1502.29ms,江川综合,http://live.ynurl.com/video/s10037-JCTV/index.m3u8?zyund
1504.55ms,电影•3「解说」,https://live.iill.top/huya/24396428
1505.28ms,CCTV风云音乐,http://115.150.82.17:8688/udp/239.252.219.87:5140
1508.44ms,CCTV1-综合,http://175.0.78.209:9901/tsfile/live/0017_1.m3u8?key=txiptv&playlive=1&authid=0
1509.17ms,东方卫视,http://dms.yryyj.site:8188/udp/239.76.246.186:1234
1510.10ms,河南卫视,http://115.150.82.17:8688/udp/239.252.220.189:5140
1510.18ms,CCTV10-科教,http://183.11.239.36:808/hls/28/index.m3u8
1510.49ms,吉林卫视,http://satellitepull.cnr.cn/live/wxjlws/playlist.m3u8
1511.12ms,CCTV17-农业农村,http://58.57.40.22:9901/tsfile/live/0019_1.m3u8
1511.44ms,河南卫视,http://111.61.236.247:9081/hls/33/index.m3u8
1511.53ms,海南卫视,http://221.234.128.5:4022/rtp/239.69.1.151:10542
1511.61ms,四川卫视,http://113.15.109.216:59901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
1512.12ms,湖北经视频道,http://221.234.128.5:4022/rtp/239.69.1.41:9886
1512.57ms,CCTV7,http://221.226.4.10:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
1513.28ms,CCTV12-社会与法,http://119.32.12.17:2901/udp/224.1.100.78:11111
1513.47ms,悬疑短剧剧场,http://zzy789.xyz/douyu1.php?id=9297412
1514.31ms,天津卫视,http://110.7.130.112:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
1514.71ms,CCTV12,http://218.92.37.174:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
1517.59ms,海南卫视,http://222.64.121.177:58888/udp/239.45.1.81:5140
1518.11ms,香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=e5b4ef626c5980be2fbdf2e7-158332927312639&wsIPSercert=6f8d45434604e7d22f5b0abbc0231d01&wsMonitor=0
1518.34ms,东南卫视,http://117.57.33.143:4022/rtp/238.1.78.22:6104
1518.48ms,海南卫视,http://58.50.156.176:4022/rtp/239.69.1.151:10542
1518.78ms,CCTV怀旧剧场,http://111.61.236.247:9081/hls/67/index.m3u8
1519.15ms,深圳卫视,http://218.15.183.23:9901/tsfile/live/23060_1.m3u8
1520.79ms,广东卫视,http://116.9.204.242:9901/tsfile/live/0125_2.m3u8
1521.68ms,山西卫视,http://satellitepull.cnr.cn/live/wxssxws/playlist.m3u8
1522.22ms,云南卫视,http://117.57.33.143:4022/rtp/238.1.78.89:6584
